customer_id,first_name,last_name,phone,email,street,city,state,zip_code,Extract Time,Source,local
1104,Khalilah,Robertson,Missing,khalilah.robertson@aol.com,22 Longbranch Rd. ,Spring Valley,NY,10977,2024-05-01 21:24:41.449718,datalake,False
1105,Armando,Black,Missing,armando.black@gmail.com,8611 N. Poor House St. ,Richardson,TX,75080,2024-05-01 21:24:41.449718,datalake,False
1106,Jerri,Henry,Missing,jerri.henry@msn.com,141 N. Purple Finch Avenue ,Spring Valley,NY,10977,2024-05-01 21:24:41.449718,datalake,False
1107,Lynda,Newman,Missing,lynda.newman@msn.com,44 SW. Thomas Ave. ,Saratoga Springs,NY,12866,2024-05-01 21:24:41.449718,datalake,False
1108,Bao,Wade,Missing,bao.wade@gmail.com,7587 Church St. ,Desoto,TX,75115,2024-05-01 21:24:41.449718,datalake,False
1109,Gussie,Harding,Missing,gussie.harding@gmail.com,41 Edgefield Avenue ,Deer Park,NY,11729,2024-05-01 21:24:41.449718,datalake,False
1110,Shirely,Cantrell,Missing,shirely.cantrell@aol.com,6 Kent Street ,West Hempstead,NY,11552,2024-05-01 21:24:41.449718,datalake,False
1111,Caroline,Jenkins,Missing,caroline.jenkins@msn.com,86 River Lane ,Richardson,TX,75080,2024-05-01 21:24:41.449718,datalake,False
1112,Hollis,Rasmussen,Missing,hollis.rasmussen@yahoo.com,8949 S. Gates Road ,Massapequa,NY,11758,2024-05-01 21:24:41.449718,datalake,False
1113,Kendra,Harrington,Missing,kendra.harrington@yahoo.com,768 Cooper Street ,Jamestown,NY,14701,2024-05-01 21:24:41.449718,datalake,False
1114,Douglass,Blankenship,(229) 891-2087,douglass.blankenship@hotmail.com,409 W. Rock Maple Lane ,Albany,NY,12203,2024-05-01 21:24:41.449718,datalake,False
1115,Lina,Meadows,Missing,lina.meadows@aol.com,7020 Ashley Rd. ,Glen Cove,NY,11542,2024-05-01 21:24:41.449718,datalake,False
1116,Patria,Harper,Missing,patria.harper@msn.com,90 Arlington St. ,Astoria,NY,11102,2024-05-01 21:24:41.449718,datalake,False
1117,Jeffrey,Hill,Missing,jeffrey.hill@gmail.com,2 Shub Farm St. ,Rosedale,NY,11422,2024-05-01 21:24:41.449718,datalake,False
1118,Ja,Dillard,Missing,ja.dillard@yahoo.com,25 Orchard St. ,Canyon Country,CA,91387,2024-05-01 21:24:41.449718,datalake,False
1119,Tora,Dunlap,Missing,tora.dunlap@hotmail.com,9903 North Halifax Ave. ,Monsey,NY,10952,2024-05-01 21:24:41.449718,datalake,False
1120,Karole,Alvarez,Missing,karole.alvarez@gmail.com,69 Woodland St. ,East Northport,NY,11731,2024-05-01 21:24:41.449718,datalake,False
1121,Shasta,Combs,Missing,shasta.combs@yahoo.com,726 James Dr. ,Yorktown Heights,NY,10598,2024-05-01 21:24:41.449718,datalake,False
1122,Cicely,Deleon,Missing,cicely.deleon@yahoo.com,751 Newbridge Ave. ,Massapequa Park,NY,11762,2024-05-01 21:24:41.449718,datalake,False
1123,Raphael,O'neil,Missing,raphael.o'neil@aol.com,762 East Lantern Dr. ,Fairport,NY,14450,2024-05-01 21:24:41.449718,datalake,False
1124,Hubert,Reilly,Missing,hubert.reilly@hotmail.com,9004 N. Lake Rd. ,Amityville,NY,11701,2024-05-01 21:24:41.449718,datalake,False
1125,Caleb,England,Missing,caleb.england@gmail.com,649 Marvon St. ,Pleasanton,CA,94566,2024-05-01 21:24:41.449718,datalake,False
1126,Elmira,Levy,Missing,elmira.levy@gmail.com,6 Columbia Dr. ,Spring Valley,NY,10977,2024-05-01 21:24:41.449718,datalake,False
1127,Waldo,Hart,Missing,waldo.hart@yahoo.com,9782 Pineknoll Lane ,Queensbury,NY,12804,2024-05-01 21:24:41.449718,datalake,False
1128,Bea,Kane,Missing,bea.kane@aol.com,398 Green Lake Ave. ,Mahopac,NY,10541,2024-05-01 21:24:41.449718,datalake,False
1129,Gilberto,Sanders,Missing,gilberto.sanders@hotmail.com,186 Roehampton Ave. ,Woodside,NY,11377,2024-05-01 21:24:41.449718,datalake,False
1130,Benny,Bender,Missing,benny.bender@aol.com,520 W. Hamilton St. ,Elmont,NY,11003,2024-05-01 21:24:41.449718,datalake,False
1131,Desmond,Rose,Missing,desmond.rose@hotmail.com,9956 Lexington Rd. ,Mount Vernon,NY,10550,2024-05-01 21:24:41.449718,datalake,False
1132,Parthenia,Holman,Missing,parthenia.holman@gmail.com,17 Orange Court ,Ithaca,NY,14850,2024-05-01 21:24:41.449718,datalake,False
1133,Dung,King,Missing,dung.king@aol.com,523 Prairie St. ,West Islip,NY,11795,2024-05-01 21:24:41.449718,datalake,False
1134,Sherril,Alvarado,Missing,sherril.alvarado@hotmail.com,9434 Cypress Court ,Desoto,TX,75115,2024-05-01 21:24:41.449718,datalake,False
1135,Alisia,Albert,Missing,alisia.albert@gmail.com,9490 Coffee St. ,Garland,TX,75043,2024-05-01 21:24:41.449718,datalake,False
1136,Kallie,Best,(507) 997-4112,kallie.best@aol.com,9842 Fairview St. ,Rochester,NY,14606,2024-05-01 21:24:41.449718,datalake,False
1137,Dottie,Roberts,Missing,dottie.roberts@aol.com,8252 Theatre St. ,Port Washington,NY,11050,2024-05-01 21:24:41.449718,datalake,False
1138,Hubert,Stone,Missing,hubert.stone@hotmail.com,203 Penn St. ,Ridgecrest,CA,93555,2024-05-01 21:24:41.449718,datalake,False
1139,Gabriella,Jones,Missing,gabriella.jones@hotmail.com,9100 Gates Ave. ,Mount Vernon,NY,10550,2024-05-01 21:24:41.449718,datalake,False
1140,Penney,Hall,Missing,penney.hall@msn.com,8306 Jockey Hollow Street ,Liverpool,NY,13090,2024-05-01 21:24:41.449718,datalake,False
1141,Mallie,Osborn,Missing,mallie.osborn@gmail.com,9022 Bridgeton St. ,Newburgh,NY,12550,2024-05-01 21:24:41.449718,datalake,False
1142,Britteny,Schroeder,Missing,britteny.schroeder@aol.com,855 Bohemia Dr. ,Pittsford,NY,14534,2024-05-01 21:24:41.449718,datalake,False
1143,Sommer,Hopkins,Missing,sommer.hopkins@gmail.com,827 Laurel Ave. ,Tonawanda,NY,14150,2024-05-01 21:24:41.449718,datalake,False
1144,Jewel,Sparks,Missing,jewel.sparks@aol.com,12 Vine Road ,Oakland Gardens,NY,11364,2024-05-01 21:24:41.449718,datalake,False
1145,Deandrea,Vega,(914) 818-7312,deandrea.vega@gmail.com,613 Mill Pond St. ,Yonkers,NY,10701,2024-05-01 21:24:41.449718,datalake,False
1146,Charlsie,Carson,Missing,charlsie.carson@hotmail.com,3 South Grant Avenue ,Saint Albans,NY,11412,2024-05-01 21:24:41.449718,datalake,False
1147,Kandace,Ayers,Missing,kandace.ayers@gmail.com,9005 Lookout Lane ,Santa Monica,CA,90403,2024-05-01 21:24:41.449718,datalake,False
1148,Lenore,Valdez,Missing,lenore.valdez@msn.com,829 Birchpond Street ,Spring Valley,NY,10977,2024-05-01 21:24:41.449718,datalake,False
1149,Drucilla,Gilliam,Missing,drucilla.gilliam@hotmail.com,8257 E. Westminster Ave. ,Santa Clara,CA,95050,2024-05-01 21:24:41.449718,datalake,False
1150,Keturah,Reid,(361) 394-2024,keturah.reid@yahoo.com,747 SE. Beech Ave. ,Corpus Christi,TX,78418,2024-05-01 21:24:41.449718,datalake,False
1151,Herminia,Reyes,Missing,herminia.reyes@gmail.com,782 Stonybrook Street ,Centereach,NY,11720,2024-05-01 21:24:41.449718,datalake,False
1152,Tuyet,Rosa,Missing,tuyet.rosa@aol.com,9038 Golden Star Street ,South El Monte,CA,91733,2024-05-01 21:24:41.449718,datalake,False
1153,Ara,Vazquez,Missing,ara.vazquez@msn.com,343 2nd Court ,San Carlos,CA,94070,2024-05-01 21:24:41.449718,datalake,False
1154,Barry,Albert,Missing,barry.albert@gmail.com,13 Grand St. ,Auburn,NY,13021,2024-05-01 21:24:41.449718,datalake,False
1155,Verdell,Joyner,Missing,verdell.joyner@aol.com,9191 Sierra St. ,Far Rockaway,NY,11691,2024-05-01 21:24:41.449718,datalake,False
1156,Han,Wade,Missing,han.wade@hotmail.com,587 Sulphur Springs St. ,Howard Beach,NY,11414,2024-05-01 21:24:41.449718,datalake,False
1157,Anton,Barton,(716) 472-3707,anton.barton@msn.com,7284 East Indian Spring Rd. ,Buffalo,NY,14215,2024-05-01 21:24:41.449718,datalake,False
1158,Vito,Pickett,Missing,vito.pickett@hotmail.com,93 High Point Street ,Canandaigua,NY,14424,2024-05-01 21:24:41.449718,datalake,False
1159,Charlene,Norris,Missing,charlene.norris@msn.com,972 South Sierra Drive ,Syosset,NY,11791,2024-05-01 21:24:41.449718,datalake,False
1160,Efren,Whitfield,Missing,efren.whitfield@gmail.com,139 Union Rd. ,Euless,TX,76039,2024-05-01 21:24:41.449718,datalake,False
1161,Santa,Larson,Missing,santa.larson@gmail.com,5 Bellevue Dr. ,Valley Stream,NY,11580,2024-05-01 21:24:41.449718,datalake,False
1162,Carmelina,Sellers,Missing,carmelina.sellers@hotmail.com,12 Race St. ,Ithaca,NY,14850,2024-05-01 21:24:41.449718,datalake,False
1163,Carmela,Hays,Missing,carmela.hays@aol.com,149 Pennington Ave. ,Lawndale,CA,90260,2024-05-01 21:24:41.449718,datalake,False
1164,Patrina,Tanner,Missing,patrina.tanner@gmail.com,7136 Selby Road ,Scarsdale,NY,10583,2024-05-01 21:24:41.449718,datalake,False
1165,Rikki,Morrow,(682) 936-1482,rikki.morrow@hotmail.com,7096 Plumb Branch Road ,Fort Worth,TX,76110,2024-05-01 21:24:41.449718,datalake,False
1166,Junita,Reese,Missing,junita.reese@gmail.com,8773 North Walt Whitman Court ,Bay Shore,NY,11706,2024-05-01 21:24:41.449718,datalake,False
1167,Ryan,Carter,Missing,ryan.carter@yahoo.com,8684 Studebaker Road ,Nanuet,NY,10954,2024-05-01 21:24:41.449718,datalake,False
1168,Almeta,Benjamin,Missing,almeta.benjamin@aol.com,8456 Oakwood St. ,Sunnyside,NY,11104,2024-05-01 21:24:41.449718,datalake,False
1169,Beatris,Joyner,Missing,beatris.joyner@gmail.com,7463 Gonzales Rd. ,Spring Valley,NY,10977,2024-05-01 21:24:41.449718,datalake,False
1170,Mechelle,Chan,Missing,mechelle.chan@gmail.com,458 Overlook Street ,Richmond Hill,NY,11418,2024-05-01 21:24:41.449718,datalake,False
1171,Earlean,Pena,Missing,earlean.pena@yahoo.com,7698 Fulton St. ,Rome,NY,13440,2024-05-01 21:24:41.449718,datalake,False
1172,Katherin,Clark,Missing,katherin.clark@yahoo.com,996 Iroquois Street ,Pittsford,NY,14534,2024-05-01 21:24:41.449718,datalake,False
1173,Chanel,May,Missing,chanel.may@msn.com,806 Saxton Court ,Garden City,NY,11530,2024-05-01 21:24:41.449718,datalake,False
1174,Aaron,Knapp,(914) 402-4335,aaron.knapp@yahoo.com,807 Grandrose Ave. ,Yonkers,NY,10701,2024-05-01 21:24:41.449718,datalake,False
1175,Sindy,Anderson,Missing,sindy.anderson@gmail.com,543 Halifax Ave. ,Pomona,CA,91768,2024-05-01 21:24:41.449718,datalake,False
1176,Sheree,Blanchard,Missing,sheree.blanchard@gmail.com,41 Glenwood Ave. ,Queensbury,NY,12804,2024-05-01 21:24:41.449718,datalake,False
1177,Charlesetta,Soto,Missing,charlesetta.soto@yahoo.com,25 South Colonial Drive ,Poughkeepsie,NY,12601,2024-05-01 21:24:41.449718,datalake,False
1178,Wendie,Nash,(805) 389-2549,wendie.nash@hotmail.com,9 South Road ,Oxnard,CA,93035,2024-05-01 21:24:41.449718,datalake,False
1179,Vernetta,Banks,Missing,vernetta.banks@aol.com,7633 Albany St. ,Brooklyn,NY,11201,2024-05-01 21:24:41.449718,datalake,False
1180,Myrtle,Gardner,Missing,myrtle.gardner@aol.com,303 Creekside Street ,Farmingdale,NY,11735,2024-05-01 21:24:41.449718,datalake,False
1181,Agustina,Lawrence,Missing,agustina.lawrence@yahoo.com,9347 Delaware Ave. ,Brooklyn,NY,11201,2024-05-01 21:24:41.449718,datalake,False
1182,Trinidad,Chapman,Missing,trinidad.chapman@aol.com,7371 Glen Eagles Street ,Ronkonkoma,NY,11779,2024-05-01 21:24:41.449718,datalake,False
1183,Kim,Clark,Missing,kim.clark@msn.com,19 Liberty St. ,Merrick,NY,11566,2024-05-01 21:24:41.449718,datalake,False
1184,Annabelle,Hebert,Missing,annabelle.hebert@aol.com,9745 Nicolls Lane ,Spring Valley,NY,10977,2024-05-01 21:24:41.449718,datalake,False
1185,Corine,Stuart,Missing,corine.stuart@msn.com,5 Penn Street ,Clifton Park,NY,12065,2024-05-01 21:24:41.449718,datalake,False
1186,Kiesha,Bond,Missing,kiesha.bond@aol.com,29 Marvon St. ,San Carlos,CA,94070,2024-05-01 21:24:41.449718,datalake,False
1187,Kenyetta,Mason,Missing,kenyetta.mason@msn.com,98 Poplar Ave. ,Flushing,NY,11354,2024-05-01 21:24:41.449718,datalake,False
1188,Marcene,Curtis,(914) 361-6045,marcene.curtis@msn.com,7699 Illinois Lane ,Yonkers,NY,10701,2024-05-01 21:24:41.449718,datalake,False
1189,Sheila,Goodman,Missing,sheila.goodman@msn.com,9586 Chestnut St. ,Uniondale,NY,11553,2024-05-01 21:24:41.449718,datalake,False
1190,Romeo,Steele,Missing,romeo.steele@msn.com,162 Crescent Lane ,Port Jefferson Station,NY,11776,2024-05-01 21:24:41.449718,datalake,False
1191,Tam,Fisher,(507) 351-9375,tam.fisher@aol.com,8000 Woodsman Lane ,Rochester,NY,14606,2024-05-01 21:24:41.449718,datalake,False
1192,Gena,Owens,Missing,gena.owens@gmail.com,43 Buckingham St. ,Desoto,TX,75115,2024-05-01 21:24:41.449718,datalake,False
1193,Phebe,Soto,Missing,phebe.soto@hotmail.com,9239 Leatherwood Rd. ,South Ozone Park,NY,11420,2024-05-01 21:24:41.449718,datalake,False
1194,Leticia,Snyder,Missing,leticia.snyder@yahoo.com,173 Lyme Dr. ,Pittsford,NY,14534,2024-05-01 21:24:41.449718,datalake,False
1195,Chantell,Bridges,(716) 941-6072,chantell.bridges@yahoo.com,8478 N. Wrangler Dr. ,Buffalo,NY,14215,2024-05-01 21:24:41.449718,datalake,False
1196,Ileana,Holt,Missing,ileana.holt@msn.com,817 Adams St. ,Patchogue,NY,11772,2024-05-01 21:24:41.449718,datalake,False
1197,Nakisha,Clay,Missing,nakisha.clay@gmail.com,8996 Beechwood Ave. ,Port Washington,NY,11050,2024-05-01 21:24:41.449718,datalake,False
1198,Cheryll,Snyder,Missing,cheryll.snyder@yahoo.com,77 E. Liberty St. ,Brooklyn,NY,11201,2024-05-01 21:24:41.449718,datalake,False
1199,Consuela,Collier,Missing,consuela.collier@msn.com,338 S. Holly Avenue ,North Tonawanda,NY,14120,2024-05-01 21:24:41.449718,datalake,False
1200,Aubrey,Durham,Missing,aubrey.durham@aol.com,14 Foster Ave. ,Port Washington,NY,11050,2024-05-01 21:24:41.449718,datalake,False
1201,Nita,Guy,Missing,nita.guy@hotmail.com,75 Academy Street ,Port Chester,NY,10573,2024-05-01 21:24:41.449718,datalake,False
1202,Carmina,Emerson,Missing,carmina.emerson@hotmail.com,7137 Monroe Road ,Banning,CA,92220,2024-05-01 21:24:41.449718,datalake,False
1203,Georgeann,Rojas,Missing,georgeann.rojas@msn.com,691 Devon Ave. ,Desoto,TX,75115,2024-05-01 21:24:41.449718,datalake,False
1204,Leslie,Higgins,Missing,leslie.higgins@hotmail.com,805 Logan Ave. ,Saratoga Springs,NY,12866,2024-05-01 21:24:41.449718,datalake,False
1205,Emmaline,Huber,Missing,emmaline.huber@gmail.com,7975 Harrison Rd. ,Mount Vernon,NY,10550,2024-05-01 21:24:41.449718,datalake,False
1206,Mercy,Brown,Missing,mercy.brown@msn.com,8207 Central Street ,Hollis,NY,11423,2024-05-01 21:24:41.449718,datalake,False
1207,Jenell,Crosby,(631) 544-4772,jenell.crosby@hotmail.com,507 Fulton Street ,Brentwood,NY,11717,2024-05-01 21:24:41.449718,datalake,False
1208,Leila,Barr,Missing,leila.barr@yahoo.com,120 Fremont Rd. ,Carmel,NY,10512,2024-05-01 21:24:41.449718,datalake,False
1209,Deandrea,Cox,Missing,deandrea.cox@msn.com,617 Sycamore Street ,Huntington,NY,11743,2024-05-01 21:24:41.449718,datalake,False
1210,Shawnna,Frank,Missing,shawnna.frank@hotmail.com,17 NW. Cottage Lane ,Woodside,NY,11377,2024-05-01 21:24:41.449718,datalake,False
1211,Brenton,Whitaker,Missing,brenton.whitaker@gmail.com,25 Elmwood Rd. ,Niagara Falls,NY,14304,2024-05-01 21:24:41.449718,datalake,False
1212,Jaqueline,Cummings,Missing,jaqueline.cummings@hotmail.com,478 Wrangler St. ,Huntington Station,NY,11746,2024-05-01 21:24:41.449718,datalake,False
1213,Yang,Giles,Missing,yang.giles@gmail.com,25 Bridle Lane ,San Angelo,TX,76901,2024-05-01 21:24:41.449718,datalake,False
1214,Brigid,Sharp,Missing,brigid.sharp@hotmail.com,495 Sleepy Hollow Court ,Santa Clara,CA,95050,2024-05-01 21:24:41.449718,datalake,False
1215,Karl,Stephens,Missing,karl.stephens@gmail.com,208 Thatcher Rd. ,Rockville Centre,NY,11570,2024-05-01 21:24:41.449718,datalake,False
1216,Elvina,Gates,Missing,elvina.gates@hotmail.com,112 Smith St. ,Pleasanton,CA,94566,2024-05-01 21:24:41.449718,datalake,False
1217,Carlie,Terrell,(914) 517-8036,carlie.terrell@yahoo.com,7437 Snake Hill Road ,Yonkers,NY,10701,2024-05-01 21:24:41.449718,datalake,False
1218,Donovan,Cantrell,(510) 624-3824,donovan.cantrell@msn.com,601 Winchester Dr. ,Oakland,CA,94603,2024-05-01 21:24:41.449718,datalake,False
1219,Alden,Atkinson,Missing,alden.atkinson@gmail.com,46 Valley St. ,Shirley,NY,11967,2024-05-01 21:24:41.449718,datalake,False
1220,Carissa,Cross,Missing,carissa.cross@yahoo.com,9335 West Main Dr. ,Huntington Station,NY,11746,2024-05-01 21:24:41.449718,datalake,False
1221,Joy,Underwood,Missing,joy.underwood@gmail.com,7297 Armstrong Dr. ,Apple Valley,CA,92307,2024-05-01 21:24:41.449718,datalake,False
1222,Geraldine,O'donnell,Missing,geraldine.o'donnell@hotmail.com,8241 Lookout Rd. ,Flushing,NY,11354,2024-05-01 21:24:41.449718,datalake,False
1223,Bronwyn,Vargas,Missing,bronwyn.vargas@msn.com,35 James Street ,New Windsor,NY,12553,2024-05-01 21:24:41.449718,datalake,False
1224,Abram,Copeland,Missing,abram.copeland@gmail.com,9782 Indian Spring Lane ,Harlingen,TX,78552,2024-05-01 21:24:41.449718,datalake,False
1225,Mellisa,Griffin,Missing,mellisa.griffin@msn.com,49 Alton Circle ,Los Banos,CA,93635,2024-05-01 21:24:41.449718,datalake,False
1226,Qiana,Jackson,Missing,qiana.jackson@gmail.com,56 Galvin Street ,East Northport,NY,11731,2024-05-01 21:24:41.449718,datalake,False
1227,Magali,Dixon,(248) 279-5331,magali.dixon@msn.com,815 Del Monte Court ,Troy,NY,12180,2024-05-01 21:24:41.449718,datalake,False
1228,Zulema,Clemons,(510) 565-8496,zulema.clemons@aol.com,75 W. Howard St. ,Oakland,CA,94603,2024-05-01 21:24:41.449718,datalake,False
1229,Carina,Lynch,Missing,carina.lynch@gmail.com,64 Jennings Road ,Wappingers Falls,NY,12590,2024-05-01 21:24:41.449718,datalake,False
1230,Jesus,Burch,Missing,jesus.burch@hotmail.com,7024 Squaw Creek Street ,Desoto,TX,75115,2024-05-01 21:24:41.449718,datalake,False
1231,Selene,Vega,Missing,selene.vega@gmail.com,11 Sierra St. ,Campbell,CA,95008,2024-05-01 21:24:41.449718,datalake,False
1232,Jong,Guthrie,Missing,jong.guthrie@hotmail.com,889 Leatherwood Drive ,Bethpage,NY,11714,2024-05-01 21:24:41.449718,datalake,False
1233,Lise,Hebert,Missing,lise.hebert@gmail.com,140 East Broad Lane ,Vista,CA,92083,2024-05-01 21:24:41.449718,datalake,False
1234,Joshua,Berg,Missing,joshua.berg@hotmail.com,16 East St. ,Ossining,NY,10562,2024-05-01 21:24:41.449718,datalake,False
1235,Georgina,Gonzales,Missing,georgina.gonzales@yahoo.com,307 Chapel St. ,Endicott,NY,13760,2024-05-01 21:24:41.449718,datalake,False
1236,Rudolph,Velez,Missing,rudolph.velez@yahoo.com,9397 Pleasant Drive ,Mount Vernon,NY,10550,2024-05-01 21:24:41.449718,datalake,False
1237,Luke,Kramer,Missing,luke.kramer@hotmail.com,7955 Delaware Drive ,Bethpage,NY,11714,2024-05-01 21:24:41.449718,datalake,False
1238,Edgar,Quinn,Missing,edgar.quinn@aol.com,556 Dogwood Ave. ,Harlingen,TX,78552,2024-05-01 21:24:41.449718,datalake,False
1239,Tara,Maynard,Missing,tara.maynard@hotmail.com,9375 Fordham Street ,Lindenhurst,NY,11757,2024-05-01 21:24:41.449718,datalake,False
1240,Bella,Perez,Missing,bella.perez@msn.com,43 Green Lake Street ,Duarte,CA,91010,2024-05-01 21:24:41.449718,datalake,False
1241,Nathaniel,Davidson,Missing,nathaniel.davidson@hotmail.com,7476 Henry Smith Street ,Rome,NY,13440,2024-05-01 21:24:41.449718,datalake,False
1242,Chauncey,Donaldson,Missing,chauncey.donaldson@aol.com,7412 Golf Ave. ,Franklin Square,NY,11010,2024-05-01 21:24:41.449718,datalake,False
1243,Heide,Reed,Missing,heide.reed@yahoo.com,9174 Coffee Drive ,Floral Park,NY,11001,2024-05-01 21:24:41.449718,datalake,False
1244,Trang,Hardin,Missing,trang.hardin@yahoo.com,9255 Myers Drive ,Depew,NY,14043,2024-05-01 21:24:41.449718,datalake,False
1245,Gabriela,Warren,(562) 986-2247,gabriela.warren@aol.com,9947 Brewery Ave. ,Long Beach,NY,11561,2024-05-01 21:24:41.449718,datalake,False
1246,Dale,Rasmussen,Missing,dale.rasmussen@aol.com,8590 Adams Street ,Kingston,NY,12401,2024-05-01 21:24:41.449718,datalake,False
1247,Tammie,Cherry,Missing,tammie.cherry@hotmail.com,791 Wakehurst Dr. ,Massapequa,NY,11758,2024-05-01 21:24:41.449718,datalake,False
1248,Bethany,Herring,Missing,bethany.herring@yahoo.com,7563 High Point Street ,Port Jefferson Station,NY,11776,2024-05-01 21:24:41.449718,datalake,False
1249,Barbra,Dickerson,Missing,barbra.dickerson@gmail.com,8424 E. Rockcrest Dr. ,Ridgecrest,CA,93555,2024-05-01 21:24:41.449718,datalake,False
1250,Neoma,Daugherty,Missing,neoma.daugherty@gmail.com,80 Spring Street ,Mount Vernon,NY,10550,2024-05-01 21:24:41.449718,datalake,False
1251,Nanette,Roman,Missing,nanette.roman@yahoo.com,8254 North Riverview Street ,Glendora,CA,91740,2024-05-01 21:24:41.449718,datalake,False
1252,Adriene,Rollins,Missing,adriene.rollins@msn.com,55 Cambridge Street ,Plainview,NY,11803,2024-05-01 21:24:41.449718,datalake,False
1253,Susannah,Fields,Missing,susannah.fields@hotmail.com,17 Railroad Street ,Far Rockaway,NY,11691,2024-05-01 21:24:41.449718,datalake,False
1254,Dung,Reid,Missing,dung.reid@msn.com,468 West Washington Ave. ,Canyon Country,CA,91387,2024-05-01 21:24:41.449718,datalake,False
1255,Ben,Stone,Missing,ben.stone@gmail.com,8855 University St. ,Ithaca,NY,14850,2024-05-01 21:24:41.449718,datalake,False
1256,Nubia,Anderson,Missing,nubia.anderson@aol.com,584 NW. Hilldale Drive ,Ronkonkoma,NY,11779,2024-05-01 21:24:41.449718,datalake,False
1257,Rosamaria,Meyer,Missing,rosamaria.meyer@yahoo.com,446 Elizabeth St. ,Webster,NY,14580,2024-05-01 21:24:41.449718,datalake,False
1258,Todd,Waters,Missing,todd.waters@yahoo.com,92 Cedar Swamp Street ,Bay Shore,NY,11706,2024-05-01 21:24:41.449718,datalake,False
1259,Kimbery,Nieves,Missing,kimbery.nieves@msn.com,768 Roehampton St. ,San Carlos,CA,94070,2024-05-01 21:24:41.449718,datalake,False
1260,Phuong,Wolf,Missing,phuong.wolf@yahoo.com,7765 N. Annadale Dr. ,Schenectady,NY,12302,2024-05-01 21:24:41.449718,datalake,False
1261,Adelaida,Hancock,Missing,adelaida.hancock@aol.com,669 S. Gartner Street ,San Pablo,CA,94806,2024-05-01 21:24:41.449718,datalake,False
1262,Brianne,Hays,Missing,brianne.hays@gmail.com,88 Tailwater Ave. ,San Pablo,CA,94806,2024-05-01 21:24:41.449718,datalake,False
1263,Rufina,Chandler,Missing,rufina.chandler@aol.com,7985 Alderwood Street ,New Hyde Park,NY,11040,2024-05-01 21:24:41.449718,datalake,False
1264,Devin,Velazquez,(631) 254-8497,devin.velazquez@aol.com,61 Redwood St. ,Brentwood,NY,11717,2024-05-01 21:24:41.449718,datalake,False
1265,Bonita,Marshall,Missing,bonita.marshall@msn.com,48 Bald Hill Drive ,Endicott,NY,13760,2024-05-01 21:24:41.449718,datalake,False
1266,Myrl,Gay,Missing,myrl.gay@hotmail.com,8708 Taylor Lane ,Garland,TX,75043,2024-05-01 21:24:41.449718,datalake,False
1267,Earline,Gordon,Missing,earline.gordon@gmail.com,81 Railroad Drive ,Ronkonkoma,NY,11779,2024-05-01 21:24:41.449718,datalake,False
1268,Sung,Chambers,Missing,sung.chambers@gmail.com,369 N. Virginia Street ,Kingston,NY,12401,2024-05-01 21:24:41.449718,datalake,False
1269,Gustavo,Gamble,Missing,gustavo.gamble@msn.com,8054 W. Meadowbrook Street ,Port Washington,NY,11050,2024-05-01 21:24:41.449718,datalake,False
1270,Ciera,Webb,Missing,ciera.webb@yahoo.com,958 Anderson Ave. ,Orchard Park,NY,14127,2024-05-01 21:24:41.449718,datalake,False
1271,Roy,Chan,Missing,roy.chan@hotmail.com,7578 Middle River St. ,Pomona,CA,91768,2024-05-01 21:24:41.449718,datalake,False
1272,Houston,Vasquez,Missing,houston.vasquez@msn.com,845 Aspen Street ,Fullerton,CA,92831,2024-05-01 21:24:41.449718,datalake,False
1273,Cheree,Hale,Missing,cheree.hale@yahoo.com,95 Lyme Avenue ,Oswego,NY,13126,2024-05-01 21:24:41.449718,datalake,False
1274,Odette,Moses,Missing,odette.moses@gmail.com,899 Overlook Lane ,Newburgh,NY,12550,2024-05-01 21:24:41.449718,datalake,False
1275,Lenita,Bonner,Missing,lenita.bonner@aol.com,7286 Swanson Drive ,Los Banos,CA,93635,2024-05-01 21:24:41.449718,datalake,False
1276,Shona,Mcmillan,Missing,shona.mcmillan@msn.com,57 West Maple Dr. ,Apple Valley,CA,92307,2024-05-01 21:24:41.449718,datalake,False
1277,Piedad,Irwin,Missing,piedad.irwin@hotmail.com,581 Garden St. ,Coram,NY,11727,2024-05-01 21:24:41.449718,datalake,False
1278,Loan,Graham,Missing,loan.graham@yahoo.com,57 Glen Eagles St. ,Jackson Heights,NY,11372,2024-05-01 21:24:41.449718,datalake,False
1279,Stan,Saunders,Missing,stan.saunders@yahoo.com,407 Essex Dr. ,Canandaigua,NY,14424,2024-05-01 21:24:41.449718,datalake,False
1280,Jackeline,Colon,Missing,jackeline.colon@msn.com,9916 Cedarwood Drive ,Wappingers Falls,NY,12590,2024-05-01 21:24:41.449718,datalake,False
1281,Marlen,Dawson,Missing,marlen.dawson@msn.com,67 Oak Valley Street ,Woodside,NY,11377,2024-05-01 21:24:41.449718,datalake,False
1282,Alexis,Mack,(845) 707-6088,alexis.mack@aol.com,7767 Sutor Ave. ,New City,NY,10956,2024-05-01 21:24:41.449718,datalake,False
1283,Mica,Barry,Missing,mica.barry@yahoo.com,3 SE. Sugar St. ,Hopewell Junction,NY,12533,2024-05-01 21:24:41.449718,datalake,False
1284,Shanice,Spears,Missing,shanice.spears@msn.com,5 Piper Ave. ,Brooklyn,NY,11201,2024-05-01 21:24:41.449718,datalake,False
